filename,error_type,inject_at_move,total_moves,original_move,corrupted_move,cascade_length
game_043919.pgn,1,49,74,Nf5,Qh8,
game_043920.pgn,2,52,76,Ra2,Pa2,
game_043921.pgn,3,38,91,Nf3,Nf3,
game_043922.pgn,4,34,57,axb6,axb6,22
game_043923.pgn,4,48,94,axb6,axb6,45
game_043924.pgn,2,31,39,exf4,exf5,
game_043925.pgn,4,10,31,c4,c4,20
game_043926.pgn,2,23,58,Nf6,Mf6,
game_043927.pgn,1,61,87,Kb6,Rb9,
game_043928.pgn,4,63,98,Kg8,Kg8,34
game_043929.pgn,2,84,89,h3,h4,
game_043930.pgn,4,6,88,c3,c3,81
game_043931.pgn,3,6,31,d4,d4,
game_043932.pgn,3,20,29,Qxh6+,Qxh6+,
game_043933.pgn,1,25,78,e4,Qh8,
game_043934.pgn,1,68,72,Nd2,Bh9,
game_043935.pgn,4,52,69,Rfg3,Rfg3,16
game_043936.pgn,1,7,29,Nd7,Rb9,
game_043937.pgn,1,58,70,Nc6,Qh8,
game_043938.pgn,1,50,54,Ra7,Rb9,
game_043939.pgn,4,50,58,Kb5,Kb5,7
game_043940.pgn,4,9,91,Bb4+,Bb4+,81
game_043941.pgn,3,73,81,Nc5,Nc5,
game_043942.pgn,1,72,79,Qxb7,Rb9,
game_043943.pgn,4,55,77,Nf6,Nf6,21
game_043944.pgn,4,75,84,fxe6,fxe6,8
game_043945.pgn,2,71,78,Kf8,Xf8,
game_043946.pgn,2,17,27,Ke7,Xe7,
game_043947.pgn,3,56,68,f4,f4,
game_043948.pgn,3,50,62,Kg1,Kg1,
game_043949.pgn,3,28,79,Qc2,Qc2,
game_043950.pgn,3,58,79,Re2,Re2,
game_043951.pgn,1,39,57,Bd7,Nz5,
game_043952.pgn,4,4,75,Nf3,Nf3,70
game_043953.pgn,1,36,92,dxe4,Nz5,
game_043954.pgn,1,58,89,Rb8+,Ka9,
game_043955.pgn,1,34,51,Bf4+,Ka9,
game_043956.pgn,3,26,86,Bg5,Bg5,
game_043957.pgn,3,23,29,Bxe2,Bxe2,
game_043958.pgn,2,32,56,exd5,exd6,
game_043959.pgn,1,22,45,Ne5,Bh9,
game_043960.pgn,4,33,64,N3d5,N3d5,30
game_043961.pgn,3,14,29,Nxd2,Nxd2,
game_043962.pgn,1,12,40,Be3,Rb9,
game_043963.pgn,3,8,59,Nc3,Nc3,
game_043964.pgn,2,36,100,Re1,Pe1,
game_043965.pgn,2,31,63,Qd6,Od6,
game_043966.pgn,2,18,100,g4,g5,
game_043967.pgn,2,58,92,Kb2,Xb2,
game_043968.pgn,2,6,44,Be3,8e3,
game_043969.pgn,2,38,53,Qa6,Oa6,
game_043970.pgn,1,19,39,h6,Nz5,
game_043971.pgn,4,21,70,f5,f5,48
game_043972.pgn,2,15,67,c6,c7,
game_043973.pgn,1,3,93,Nc6,Rb9,
game_043974.pgn,3,41,64,axb4,axb4,
game_043975.pgn,2,57,77,Rd2,Pd2,
game_043976.pgn,1,18,78,d4,Ka9,
game_043977.pgn,4,38,48,Bc4,Bc4,9
game_043978.pgn,2,50,56,Bg3,8g3,
game_043979.pgn,4,12,43,Kh1,Kh1,30
game_043980.pgn,1,10,34,dxe5,Qа9,
game_043981.pgn,1,31,57,c5,Ka9,
game_043982.pgn,3,21,79,Bh7,Bh7,
game_043983.pgn,1,12,44,Nc3,Qа9,
game_043984.pgn,4,29,39,Nxe1+,Nxe1+,9
game_043985.pgn,3,54,61,Rf1,Rf1,
game_043986.pgn,3,20,29,Nb5,Nb5,
game_043987.pgn,3,9,76,Bc5,Bc5,
game_043988.pgn,4,45,62,f5,f5,16
game_043989.pgn,4,28,80,Qd1,Qd1,51
game_043990.pgn,1,56,84,Nb5,Qа9,
game_043991.pgn,3,61,86,g5,g5,
game_043992.pgn,1,62,97,Rxg4,Qh8,
game_043993.pgn,4,3,63,Bb7,Bb7,59
game_043994.pgn,4,4,34,Bd3,Bd3,29
game_043995.pgn,2,56,65,Qxf6,Oxf6,
game_043996.pgn,4,6,49,Ng5,Ng5,42
game_043997.pgn,3,6,89,Qe3,Qe3,
game_043998.pgn,1,49,94,Rxh2,Nz5,
game_043999.pgn,2,48,79,Rab1,Pab1,
game_044000.pgn,2,20,40,Qd3,Od3,
game_044001.pgn,2,39,66,f6,f7,
game_044002.pgn,1,58,67,Qg6+,Qа9,
game_044003.pgn,4,23,41,b6,b6,17
game_044004.pgn,1,34,66,Nxd4,Rb9,
game_044005.pgn,3,59,63,Rfe8,Rfe8,
game_044006.pgn,1,10,64,cxd4,Rb9,
game_044007.pgn,3,22,41,Na4,Na4,
game_044008.pgn,3,30,52,Bxg5,Bxg5,
game_044009.pgn,1,6,85,d4,Rb9,
game_044010.pgn,1,34,50,Na4,Qа9,
game_044011.pgn,4,72,85,Rg1,Rg1,12
game_044012.pgn,4,58,90,f3,f3,31
game_044013.pgn,3,35,58,Nxe3,Nxe3,
game_044014.pgn,3,10,52,O-O,O-O,
game_044015.pgn,3,60,65,Qxf7,Qxf7,
game_044016.pgn,4,4,42,Bb5,Bb5,37
game_044017.pgn,2,21,73,Qxc8,Oxc8,
game_044018.pgn,2,7,52,b6,b7,
game_044019.pgn,2,33,38,Qxd5,Oxd5,
game_044020.pgn,1,4,57,d4,Bh9,
game_044021.pgn,2,56,77,c4,c5,
game_044022.pgn,1,20,62,Rb1,Bh9,
game_044023.pgn,4,21,28,Bc5,Bc5,6
game_044024.pgn,1,47,63,Qb7,Rb9,
game_044025.pgn,3,61,76,Kb8,Kb8,
game_044026.pgn,4,24,73,Be2,Be2,48
game_044027.pgn,4,34,94,h3,h3,59
game_044028.pgn,4,31,98,Bc8,Bc8,66
game_044029.pgn,1,10,75,f3,Qh8,
game_044030.pgn,2,21,78,Nxe5,Mxe5,
game_044031.pgn,1,7,54,Qb6,Qh8,
game_044032.pgn,4,66,94,Bc5,Bc5,27
game_044033.pgn,4,35,67,Rc8,Rc8,31
game_044034.pgn,2,28,50,g5,g6,
game_044035.pgn,3,62,70,g3,g3,
game_044036.pgn,3,17,59,exd3,exd3,
game_044037.pgn,2,12,64,O-O,0-O,
game_044038.pgn,4,33,97,Qxh3+,Qxh3+,63
game_044039.pgn,4,20,87,O-O,O-O,66
game_044040.pgn,3,9,100,Nxe4,Nxe4,
game_044041.pgn,1,3,25,d6,Bh9,
game_044042.pgn,2,26,40,Bxd5,8xd5,
game_044043.pgn,4,61,86,Kg5,Kg5,24
game_044044.pgn,1,8,49,Nc3,Nz5,
game_044045.pgn,1,46,60,Rxb7,Qh8,
game_044046.pgn,3,25,38,Nf4,Nf4,
game_044047.pgn,1,58,76,Ke3,Ka9,
game_044048.pgn,3,31,39,Qxa8,Qxa8,
game_044049.pgn,4,18,73,b5,b5,54
game_044050.pgn,4,41,88,Re8,Re8,46
game_044051.pgn,2,22,75,d4,d5,
game_044052.pgn,4,18,84,b3,b3,65
game_044053.pgn,2,31,48,Bxb5,8xb5,
game_044054.pgn,1,21,96,Bxb2,Rb9,
game_044055.pgn,3,9,29,Bd7,Bd7,
game_044056.pgn,3,4,58,g3,g3,
game_044057.pgn,3,18,31,O-O,O-O,
game_044058.pgn,3,23,71,dxe5,dxe5,
game_044059.pgn,1,21,58,Nbd7,Bh9,
game_044060.pgn,1,16,44,Bg5,Rb9,
game_044061.pgn,2,67,88,Rc4,Pc4,
game_044062.pgn,2,82,94,Ke3,Xe3,
game_044063.pgn,3,83,97,Kh7,Kh7,
game_044064.pgn,3,23,81,hxg4,hxg4,
game_044065.pgn,1,4,42,Bg5,Rb9,
game_044066.pgn,1,13,53,Ng6,Qh8,
game_044067.pgn,1,25,50,Nxf4,Ka9,
game_044068.pgn,1,22,64,Nd1,Bh9,
game_044069.pgn,3,12,31,d3,d3,
game_044070.pgn,3,4,27,Qxd4,Qxd4,
game_044071.pgn,2,86,91,Qc3,Oc3,
game_044072.pgn,4,67,92,Rxd2,Rxd2,24
game_044073.pgn,2,36,71,cxd5,cxd6,
game_044074.pgn,4,19,58,gxf6,gxf6,38
game_044075.pgn,4,10,46,Bxc6,Bxc6,35
game_044076.pgn,1,38,69,Qe8+,Qh8,
game_044077.pgn,2,31,49,Ne4,Me4,
game_044078.pgn,1,3,31,Nf6,Ka9,
game_044079.pgn,3,7,42,Be7,Be7,
game_044080.pgn,2,70,87,Ra1,Pa1,
game_044081.pgn,3,10,35,Bb5+,Bb5+,
game_044082.pgn,3,44,85,h3,h3,
game_044083.pgn,2,6,25,Bd3,8d3,
game_044084.pgn,2,25,99,Qxc7,Oxc7,
game_044085.pgn,2,62,80,Kd3,Xd3,
game_044086.pgn,3,6,33,e4,e4,
game_044087.pgn,3,43,52,Rd8,Rd8,
game_044088.pgn,2,49,61,Kh7,Xh7,
game_044089.pgn,4,7,29,Be7,Be7,21
game_044090.pgn,2,29,93,Qf8,Of8,
game_044091.pgn,1,7,26,Be7,Qа9,
game_044092.pgn,1,30,60,Qf3,Qа9,
game_044093.pgn,2,69,87,Kxe4,Xxe4,
game_044094.pgn,1,8,28,Qg5,Qh8,
game_044095.pgn,4,26,86,a3,a3,59
game_044096.pgn,4,15,51,Nxd4,Nxd4,35
game_044097.pgn,1,40,49,Qxd1,Nz5,
game_044098.pgn,3,15,21,Kc6,Kc6,
game_044099.pgn,1,10,46,d3,Qа9,
game_044100.pgn,1,14,52,c3,Bh9,
game_044101.pgn,3,7,81,Nf6,Nf6,
game_044102.pgn,4,14,52,Bg3,Bg3,37
game_044103.pgn,1,12,44,Qd1,Ka9,
game_044104.pgn,4,3,27,Nc6,Nc6,23
game_044105.pgn,2,10,79,f4,f5,
game_044106.pgn,3,8,73,b3,b3,
game_044107.pgn,3,27,49,Ng6,Ng6,
game_044108.pgn,2,71,98,Ndxe5,Mdxe5,
game_044109.pgn,1,26,100,Bf4,Qh8,
game_044110.pgn,2,69,74,Kc8,Xc8,
game_044111.pgn,2,46,52,Kxd1,Xxd1,
game_044112.pgn,4,28,83,Qxd5,Qxd5,54
game_044113.pgn,2,61,70,f5,f6,
game_044114.pgn,1,30,54,O-O,Qа9,
game_044115.pgn,3,12,42,e5,e5,
game_044116.pgn,3,18,57,axb4,axb4,
game_044117.pgn,4,15,95,O-O,O-O,79
game_044118.pgn,2,24,51,Bxd6,8xd6,
game_044119.pgn,2,37,86,bxc6,bxc7,
game_044120.pgn,1,30,64,Bxc5,Nz5,
game_044121.pgn,4,36,47,Qxe2,Qxe2,10
game_044122.pgn,1,21,31,a5,Ka9,
game_044123.pgn,3,20,56,bxc3,bxc3,
game_044124.pgn,3,32,47,Bc4+,Bc4+,
game_044125.pgn,3,34,45,Be4,Be4,
game_044126.pgn,1,35,78,Qg6,Qа9,
game_044127.pgn,3,9,20,exf4,exf4,
game_044128.pgn,2,68,86,c8=Q,c8=O,
game_044129.pgn,3,59,65,Rxe4,Rxe4,
game_044130.pgn,4,42,49,Nb3,Nb3,6
game_044131.pgn,2,21,85,Nh6,Mh6,
game_044132.pgn,1,29,42,Kh8,Bh9,
game_044133.pgn,4,5,43,exd5,exd5,37
game_044134.pgn,2,9,66,Nc6,Mc6,
game_044135.pgn,3,33,76,Nxe5,Nxe5,
game_044136.pgn,4,42,62,Bxb6,Bxb6,19
game_044137.pgn,3,17,26,O-O,O-O,
game_044138.pgn,1,49,90,Qd7,Qh8,
game_044139.pgn,2,16,56,Bxe4,8xe4,
game_044140.pgn,3,18,55,cxb5,cxb5,
game_044141.pgn,2,53,74,b4,b5,
game_044142.pgn,2,53,83,Nd4+,Md4+,
game_044143.pgn,2,56,64,Kh1,Xh1,
game_044144.pgn,4,4,20,Nc3,Nc3,15
game_044145.pgn,3,52,71,Nc5,Nc5,
game_044146.pgn,2,9,71,Bb6,8b6,
game_044147.pgn,3,32,75,Rxa1,Rxa1,
game_044148.pgn,4,23,34,Nxg3,Nxg3,10
game_044149.pgn,4,13,41,Bxd2+,Bxd2+,27
game_044150.pgn,2,45,57,Nxe4,Mxe4,
game_044151.pgn,1,31,64,c5,Qh8,
game_044152.pgn,1,3,34,e6,Rb9,
game_044153.pgn,2,6,31,c3,c4,
game_044154.pgn,2,51,65,Kb8,Xb8,
game_044155.pgn,2,26,41,f4,f5,
game_044156.pgn,2,29,51,Kxe7,Xxe7,
game_044157.pgn,4,26,72,Nf2,Nf2,45
game_044158.pgn,1,24,44,d4,Nz5,
game_044159.pgn,2,30,54,Bxe8,8xe8,
game_044160.pgn,1,11,34,Bb6,Qа9,
game_044161.pgn,1,32,46,Qc2,Qа9,
game_044162.pgn,1,59,76,Nf5+,Qа9,
game_044163.pgn,3,16,56,g4,g4,
game_044164.pgn,4,75,96,Bxd6,Bxd6,20
game_044165.pgn,4,60,69,Nxh5,Nxh5,8
game_044166.pgn,2,19,80,Qxd4,Oxd4,
game_044167.pgn,2,39,74,Bb8,8b8,
game_044168.pgn,3,33,71,fxe4,fxe4,
game_044169.pgn,1,51,66,Rxb1+,Nz5,
game_044170.pgn,1,15,28,Nc6,Qа9,
game_044171.pgn,2,22,33,Nc3,Mc3,
game_044172.pgn,3,22,47,Be2,Be2,
game_044173.pgn,4,40,57,Ne8+,Ne8+,16
game_044174.pgn,3,57,61,Rf8,Rf8,
game_044175.pgn,2,28,33,Bxd5,8xd5,
game_044176.pgn,4,18,44,Ng3,Ng3,25
game_044177.pgn,4,8,88,d4,d4,79
game_044178.pgn,2,45,58,Kb7,Xb7,
game_044179.pgn,2,80,88,gxh6,gxh7,
game_044180.pgn,4,7,28,Nf6,Nf6,20
game_044181.pgn,3,45,81,Re8,Re8,
game_044182.pgn,3,8,30,Nxh4,Nxh4,
game_044183.pgn,4,10,20,c5,c5,9
game_044184.pgn,2,36,44,Bxe4,8xe4,
game_044185.pgn,2,10,35,c4,c5,
game_044186.pgn,1,4,46,b4,Rb9,
game_044187.pgn,2,44,60,hxg6+,hxg69,
game_044188.pgn,4,17,64,Bb7,Bb7,46
game_044189.pgn,2,21,55,exd6,exd7,
game_044190.pgn,2,27,35,Rg4,Pg4,
game_044191.pgn,1,34,39,Bxf6+,Bh9,
game_044192.pgn,3,72,84,Rc6,Rc6,
game_044193.pgn,1,23,48,a6,Ka9,
game_044194.pgn,1,17,72,O-O,Nz5,
game_044195.pgn,4,5,90,Nc6,Nc6,84
game_044196.pgn,3,4,31,c3,c3,
game_044197.pgn,2,11,63,Bg4,8g4,
game_044198.pgn,2,10,58,Bc4,8c4,
game_044199.pgn,2,75,80,h2,h3,
game_044200.pgn,2,15,63,O-O-O,0-O-O,
game_044201.pgn,4,8,41,Nc3,Nc3,32
game_044202.pgn,1,50,73,Rae1,Nz5,
game_044203.pgn,2,5,26,Nc6,Mc6,
game_044204.pgn,2,24,45,d5,d6,
game_044205.pgn,4,54,73,bxa5+,bxa5+,18
game_044206.pgn,4,22,54,cxb3,cxb3,31
game_044207.pgn,1,54,89,Bd8+,Qа9,
game_044208.pgn,2,19,26,g6,g7,
game_044209.pgn,3,30,41,Qd2,Qd2,
game_044210.pgn,2,17,56,e6,e7,
game_044211.pgn,4,35,85,Qf6,Qf6,49
game_044212.pgn,4,40,53,Nh2,Nh2,12
game_044213.pgn,2,3,77,c6,c7,
game_044214.pgn,3,5,21,Nc6,Nc6,
game_044215.pgn,2,33,37,Qd8,Od8,
game_044216.pgn,3,13,26,Re8,Re8,
game_044217.pgn,1,70,81,Rxc4,Ka9,
game_044218.pgn,2,15,77,Ne4,Me4,
game_044219.pgn,2,29,48,Qf7,Of7,
game_044220.pgn,1,49,57,Rc2,Ka9,
game_044221.pgn,1,13,49,O-O,Rb9,
game_044222.pgn,3,30,38,Nd2,Nd2,
game_044223.pgn,1,65,88,Be7,Rb9,
game_044224.pgn,1,21,69,f5,Qh8,
game_044225.pgn,1,59,66,f5,Qh8,
game_044226.pgn,3,43,66,Bxe1,Bxe1,
game_044227.pgn,4,19,39,a6,a6,19
game_044228.pgn,3,7,31,dxe4,dxe4,
game_044229.pgn,4,41,50,Bxb1,Bxb1,8
game_044230.pgn,2,28,34,f4,f5,
game_044231.pgn,4,46,69,Nd2,Nd2,22
game_044232.pgn,3,17,81,Ne7,Ne7,
game_044233.pgn,4,41,54,Kc7,Kc7,12
game_044234.pgn,3,8,34,Bc4,Bc4,
game_044235.pgn,4,3,47,Bg7,Bg7,43
game_044236.pgn,4,71,98,Qxg5,Qxg5,26
game_044237.pgn,1,8,22,Qxe4,Rb9,
game_044238.pgn,4,10,21,dxe5,dxe5,10
game_044239.pgn,3,32,70,Bc1,Bc1,
game_044240.pgn,3,24,68,Bd3,Bd3,
game_044241.pgn,2,20,61,bxc5,bxc6,
game_044242.pgn,4,20,28,Qxd3,Qxd3,7
game_044243.pgn,2,58,78,Be4,8e4,
game_044244.pgn,1,45,88,Rxd1,Ka9,
game_044245.pgn,4,46,64,Qxc5,Qxc5,17
game_044246.pgn,1,38,75,Ne5,Rb9,
game_044247.pgn,4,34,84,c4,c4,49
game_044248.pgn,2,20,37,hxg3,hxg4,
game_044249.pgn,2,16,24,Bxd3,8xd3,
game_044250.pgn,1,74,99,h4,Qа9,
game_044251.pgn,1,30,86,Nd4,Nz5,
game_044252.pgn,1,67,81,Qe7,Rb9,
game_044253.pgn,2,11,48,Qxd5,Oxd5,
game_044254.pgn,2,6,48,Bc4,8c4,
game_044255.pgn,3,59,63,Rxe1+,Rxe1+,
game_044256.pgn,3,14,86,exd5,exd5,
game_044257.pgn,4,21,52,cxd4,cxd4,30
game_044258.pgn,4,28,91,Bd5,Bd5,62
game_044259.pgn,4,36,47,Qxh4,Qxh4,10
game_044260.pgn,1,21,77,Bxd4,Nz5,
game_044261.pgn,1,22,47,cxd3,Bh9,
game_044262.pgn,1,29,97,Nd7,Qh8,
game_044263.pgn,3,26,67,e4,e4,
game_044264.pgn,1,28,42,Bc3,Qh8,
game_044265.pgn,4,36,60,fxe4,fxe4,23
game_044266.pgn,2,14,22,Nc5,Mc5,
game_044267.pgn,1,51,71,Ke7,Rb9,
game_044268.pgn,4,17,51,Nf6,Nf6,33
game_044269.pgn,1,10,76,Qd5,Qа9,
game_044270.pgn,1,10,77,b3,Qа9,
game_044271.pgn,1,36,46,Nb5,Rb9,
game_044272.pgn,1,58,86,Qxd5,Bh9,
game_044273.pgn,1,17,40,Ne5,Qа9,
game_044274.pgn,3,4,66,e3,e3,
game_044275.pgn,2,38,42,Kg2,Xg2,
game_044276.pgn,2,36,64,f4,f5,
game_044277.pgn,4,57,74,Nc3,Nc3,16
game_044278.pgn,4,47,69,Nd2,Nd2,21
game_044279.pgn,1,9,34,d5,Rb9,
game_044280.pgn,3,12,44,c3,c3,
game_044281.pgn,4,11,34,Nc6,Nc6,22
game_044282.pgn,3,19,30,O-O,O-O,
game_044283.pgn,4,50,98,Ne7+,Ne7+,47
game_044284.pgn,3,7,27,exd5,exd5,
game_044285.pgn,3,28,48,c3,c3,
game_044286.pgn,3,7,25,Qf6,Qf6,
game_044287.pgn,4,41,62,Qxg3+,Qxg3+,20
game_044288.pgn,1,70,81,a4,Rb9,
game_044289.pgn,3,48,53,Na8,Na8,
game_044290.pgn,4,34,50,Bxf7+,Bxf7+,15
game_044291.pgn,1,46,73,Bd5,Bh9,
game_044292.pgn,4,30,49,Bxa6,Bxa6,18
game_044293.pgn,1,28,48,Nxd4,Nz5,
game_044294.pgn,3,34,41,Ne5,Ne5,
game_044295.pgn,2,42,55,Na5,Ma5,
game_044296.pgn,3,11,41,e6,e6,
game_044297.pgn,3,69,78,Rxe2,Rxe2,
game_044298.pgn,2,34,80,Nb5,Mb5,
game_044299.pgn,3,63,70,Ne2+,Ne2+,
game_044300.pgn,4,58,70,f3,f3,11
game_044301.pgn,1,13,78,Bxc5,Rb9,
game_044302.pgn,2,12,65,Bb3,8b3,
game_044303.pgn,3,53,65,fxe5,fxe5,
game_044304.pgn,1,22,67,fxg5,Qа9,
game_044305.pgn,1,29,46,g6,Qа9,
game_044306.pgn,1,19,64,Bd7,Ka9,
game_044307.pgn,3,10,27,Bc4,Bc4,
game_044308.pgn,4,18,34,Nxd4,Nxd4,15
game_044309.pgn,3,26,31,f4,f4,
game_044310.pgn,1,48,75,Bd4,Bh9,
game_044311.pgn,4,27,38,g6,g6,10
game_044312.pgn,2,52,94,Ra1,Pa1,
game_044313.pgn,3,16,62,O-O,O-O,
game_044314.pgn,4,8,62,Nd2,Nd2,53
game_044315.pgn,2,14,65,Nd2,Md2,
game_044316.pgn,1,22,38,exd5,Qа9,
game_044317.pgn,1,16,69,Bxd7+,Qа9,
game_044318.pgn,1,15,59,b6,Qа9,
game_044319.pgn,4,8,28,Nc3,Nc3,19
game_044320.pgn,1,44,56,Qxg3,Ka9,
game_044321.pgn,1,7,57,Ne7,Nz5,
game_044322.pgn,3,4,57,Bxc6,Bxc6,
game_044323.pgn,4,54,93,Nf3,Nf3,38
game_044324.pgn,1,9,31,exd5,Nz5,
game_044325.pgn,1,60,67,Ke2,Nz5,
game_044326.pgn,2,25,37,Nf5,Mf5,
game_044327.pgn,3,71,75,Kf7,Kf7,
game_044328.pgn,3,14,95,dxc4,dxc4,
game_044329.pgn,2,33,90,d4,d5,
game_044330.pgn,3,11,55,Bb6,Bb6,
game_044331.pgn,1,20,64,Rc1,Qh8,
game_044332.pgn,2,22,41,f3,f4,
game_044333.pgn,1,12,48,Nc3,Bh9,
game_044334.pgn,4,5,74,d5,d5,68
game_044335.pgn,2,47,58,Rxf2,Pxf2,
game_044336.pgn,3,8,27,c3,c3,
game_044337.pgn,4,61,92,Rf2,Rf2,30
game_044338.pgn,3,46,95,Rxd1,Rxd1,
game_044339.pgn,3,25,74,Rfxd8,Rfxd8,
game_044340.pgn,3,59,99,Rd1,Rd1,
game_044341.pgn,2,25,47,Nh5,Mh5,
game_044342.pgn,1,4,78,Nc3,Qh8,
game_044343.pgn,3,33,57,Nxc6,Nxc6,
game_044344.pgn,3,33,55,Bd6,Bd6,
game_044345.pgn,4,42,53,Qxe4,Qxe4,10
game_044346.pgn,4,8,62,Bg5,Bg5,53
game_044347.pgn,4,24,87,Nd2,Nd2,62
game_044348.pgn,1,7,70,Bxa3,Nz5,
game_044349.pgn,1,16,80,Qf3,Ka9,
game_044350.pgn,2,34,49,f4,f5,
game_044351.pgn,2,39,46,Ne5,Me5,
game_044352.pgn,1,52,58,Rxa5,Qа9,
game_044353.pgn,2,50,66,f3,f4,
game_044354.pgn,3,37,49,Bb6,Bb6,
game_044355.pgn,1,19,93,Bg7,Rb9,
game_044356.pgn,1,69,80,Qe4+,Bh9,
game_044357.pgn,3,51,63,Ra3,Ra3,
game_044358.pgn,3,40,50,Qe4,Qe4,
game_044359.pgn,2,5,64,g6,g7,
game_044360.pgn,4,10,62,f3,f3,51
game_044361.pgn,2,27,66,Bxe5,8xe5,
game_044362.pgn,2,5,77,Bg7,8g7,
game_044363.pgn,2,52,100,Rf2,Pf2,
game_044364.pgn,3,6,50,d5,d5,
game_044365.pgn,3,17,42,c6,c6,
game_044366.pgn,2,46,82,Bc7,8c7,
game_044367.pgn,1,27,61,Qe7,Nz5,
game_044368.pgn,3,22,50,Bxe4,Bxe4,
game_044369.pgn,4,27,52,Bb7,Bb7,24
game_044370.pgn,1,8,49,bxc3,Bh9,
game_044371.pgn,2,6,24,e6,e7,
game_044372.pgn,2,44,74,Ng5,Mg5,
game_044373.pgn,4,3,62,a6,a6,58
game_044374.pgn,2,22,31,Bxg7,8xg7,
game_044375.pgn,2,7,36,exd5,exd6,
game_044376.pgn,3,18,77,a4,a4,
game_044377.pgn,1,11,92,Qd6,Nz5,
game_044378.pgn,3,57,80,cxd5,cxd5,
game_044379.pgn,3,27,70,Re8,Re8,
game_044380.pgn,1,9,55,Bg6,Ka9,
game_044381.pgn,2,34,67,Nxe7+,Mxe7+,
game_044382.pgn,3,26,76,Bg5,Bg5,
game_044383.pgn,3,11,70,Ne7,Ne7,
game_044384.pgn,2,19,36,O-O,0-O,
game_044385.pgn,2,41,55,Rd8,Pd8,
game_044386.pgn,4,19,29,a6,a6,9
game_044387.pgn,1,24,57,Qxd3,Nz5,
game_044388.pgn,3,25,51,O-O,O-O,
game_044389.pgn,4,9,34,Bxc6,Bxc6,24
game_044390.pgn,1,42,59,Bh5+,Nz5,
game_044391.pgn,2,26,58,bxc5,bxc6,
game_044392.pgn,4,13,59,exd4,exd4,45
game_044393.pgn,4,17,62,Nxc3,Nxc3,44
game_044394.pgn,4,17,56,e5,e5,38
game_044395.pgn,3,32,40,Rg4+,Rg4+,
game_044396.pgn,4,56,77,Rxa7,Rxa7,20
game_044397.pgn,2,31,91,Bd6,8d6,
game_044398.pgn,3,48,80,h3,h3,
game_044399.pgn,4,8,47,Nc3,Nc3,38
game_044400.pgn,4,66,90,Qa4,Qa4,23
game_044401.pgn,3,7,58,exd4,exd4,
game_044402.pgn,2,77,86,Rc8,Pc8,
game_044403.pgn,1,12,74,Bxd6,Qа9,
game_044404.pgn,2,47,69,Qf7,Of7,
game_044405.pgn,1,49,97,Qc8,Qh8,
game_044406.pgn,3,6,26,h4,h4,
game_044407.pgn,3,59,87,Ra3,Ra3,
game_044408.pgn,3,40,91,Qg5,Qg5,
game_044409.pgn,1,22,76,Bb3,Rb9,
game_044410.pgn,4,71,100,Kf8,Kf8,28
game_044411.pgn,3,17,31,Nd7,Nd7,
game_044412.pgn,3,7,70,h6,h6,
game_044413.pgn,3,12,45,Bxe6,Bxe6,
game_044414.pgn,4,37,65,a5,a5,27
game_044415.pgn,1,13,61,Qb6,Nz5,
game_044416.pgn,3,45,100,Rxd5+,Rxd5+,
game_044417.pgn,2,21,37,Ne7,Me7,
game_044418.pgn,3,54,69,Bxc8,Bxc8,
game_044419.pgn,4,16,96,Bb2,Bb2,79
game_044420.pgn,1,55,63,Kh8,Rb9,
game_044421.pgn,2,22,48,g4,g5,
game_044422.pgn,3,27,64,g6,g6,
game_044423.pgn,4,23,38,Bxg2,Bxg2,14
game_044424.pgn,1,6,22,Nf3,Qа9,
game_044425.pgn,1,35,41,Bd6,Nz5,
game_044426.pgn,3,22,29,Qf3,Qf3,
game_044427.pgn,1,29,92,dxc4,Qh8,
game_044428.pgn,2,45,55,Bxd4+,8xd4+,
game_044429.pgn,3,15,78,Qxf6,Qxf6,
game_044430.pgn,4,30,66,Bd2,Bd2,35
game_044431.pgn,2,33,63,a6,a7,
game_044432.pgn,1,46,86,Ne4,Qа9,
game_044433.pgn,3,45,74,Nc4,Nc4,
game_044434.pgn,1,7,41,Bb4+,Rb9,
game_044435.pgn,3,69,95,Kxg2,Kxg2,
game_044436.pgn,3,5,26,Bf5,Bf5,
game_044437.pgn,1,26,76,Rc4,Qh8,
game_044438.pgn,4,77,81,Ka7,Ka7,3
game_044439.pgn,2,54,58,Kc2,Xc2,
game_044440.pgn,2,48,100,Bxe6,8xe6,
game_044441.pgn,4,43,48,Rf4,Rf4,4
game_044442.pgn,4,76,84,Re1,Re1,7
game_044443.pgn,3,18,29,Kc2,Kc2,
game_044444.pgn,1,15,54,Nc6,Qа9,
game_044445.pgn,1,30,74,bxc5,Qа9,
game_044446.pgn,3,51,58,Rd1+,Rd1+,
game_044447.pgn,3,38,45,exf5,exf5,
game_044448.pgn,2,54,77,cxb7,cxb8,
game_044449.pgn,2,47,55,Re4,Pe4,
game_044450.pgn,1,28,53,Be3,Bh9,
game_044451.pgn,1,30,59,Rxe3+,Nz5,
game_044452.pgn,2,24,40,bxc3,bxc4,
game_044453.pgn,1,30,72,Ne4,Bh9,
game_044454.pgn,1,56,64,Kh3,Qа9,
game_044455.pgn,3,7,48,Ne7,Ne7,
game_044456.pgn,1,49,63,Bb3,Bh9,
game_044457.pgn,4,16,33,Be2,Be2,16
game_044458.pgn,4,43,47,Rxc1+,Rxc1+,3
game_044459.pgn,3,33,67,a4,a4,
